id,order_date,order_time,price,num_pizza,size_1,pizza_1,size_2,pizza_2,size_3,pizza_3,size_4,pizza_4,size_5,pizza_5
2015-001576,27-Jan-15,15:44:22,37,2,medium,soppressata,large,the_greek,NA,NA,NA,NA,NA,NA
2015-001577,27-Jan-15,15:48:27,11,1,small,pep_msh_pep,NA,NA,NA,NA,NA,NA,NA,NA
2015-001578,27-Jan-15,16:07:40,78.95,4,x-large,the_greek,large,four_cheese,large,pepperoni,large,mexicana,NA,NA
2015-001579,27-Jan-15,16:19:56,36.75,2,large,spicy_ital,medium,classic_dlx,NA,NA,NA,NA,NA,NA
2015-001580,27-Jan-15,16:27:31,32.25,2,large,veggie_veg,small,green_garden,NA,NA,NA,NA,NA,NA
2015-001581,27-Jan-15,16:28:38,35.95,1,xx-large,the_greek,NA,NA,NA,NA,NA,NA,NA,NA
2015-001582,27-Jan-15,16:34:55,68.75,4,large,cali_ckn,large,soppressata,small,hawaiian,medium,thai_ckn,NA,NA
2015-001583,27-Jan-15,17:01:03,33.25,2,medium,ckn_alfredo,medium,soppressata,NA,NA,NA,NA,NA,NA
2015-001584,27-Jan-15,17:08:55,31.25,2,medium,southw_ckn,medium,pep_msh_pep,NA,NA,NA,NA,NA,NA
2015-001585,27-Jan-15,17:14:26,36.5,3,small,big_meat,small,ital_cpcllo,small,prsc_argla,NA,NA,NA,NA
2015-001586,27-Jan-15,17:15:31,48.75,3,large,southw_ckn,medium,ital_cpcllo,small,spinach_fet,NA,NA,NA,NA
2015-001587,27-Jan-15,17:26:55,15.25,1,large,pepperoni,NA,NA,NA,NA,NA,NA,NA,NA
2015-001588,27-Jan-15,17:29:19,28.5,2,small,spinach_fet,medium,spinach_supr,NA,NA,NA,NA,NA,NA
2015-001589,27-Jan-15,17:46:02,57.5,3,large,soppressata,medium,mediterraneo,large,southw_ckn,NA,NA,NA,NA
2015-001590,27-Jan-15,17:56:16,69,4,medium,ckn_alfredo,medium,spin_pesto,large,napolitana,large,pepperoni,NA,NA
2015-001591,27-Jan-15,18:00:16,55.75,4,small,sicilian,small,big_meat,medium,cali_ckn,medium,four_cheese,NA,NA
2015-001592,27-Jan-15,18:02:51,16.75,1,medium,ckn_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001593,27-Jan-15,18:06:25,61.25,4,medium,prsc_argla,medium,calabrese,small,spicy_ital,medium,the_greek,NA,NA
2015-001594,27-Jan-15,18:16:02,12.75,1,small,ckn_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001595,27-Jan-15,18:17:38,32.25,2,small,the_greek,large,sicilian,NA,NA,NA,NA,NA,NA
2015-001596,27-Jan-15,18:22:07,33.25,2,large,thai_ckn,small,soppressata,NA,NA,NA,NA,NA,NA
2015-001597,27-Jan-15,18:22:23,20.75,1,large,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001598,27-Jan-15,18:31:26,38.7,2,large,four_cheese,large,prsc_argla,NA,NA,NA,NA,NA,NA
2015-001599,27-Jan-15,18:33:59,31,2,small,prsc_argla,large,five_cheese,NA,NA,NA,NA,NA,NA
2015-001600,27-Jan-15,18:37:54,38,2,large,napolitana,large,pep_msh_pep,NA,NA,NA,NA,NA,NA
2015-001601,27-Jan-15,18:48:01,28,2,small,the_greek,medium,ital_cpcllo,NA,NA,NA,NA,NA,NA
2015-001602,27-Jan-15,18:49:15,37,2,medium,thai_ckn,large,calabrese,NA,NA,NA,NA,NA,NA
2015-001603,27-Jan-15,19:16:45,13.25,1,medium,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001604,27-Jan-15,20:05:01,36.25,2,medium,napolitana,large,mexicana,NA,NA,NA,NA,NA,NA
2015-001605,27-Jan-15,20:05:27,28.75,2,medium,ital_veggie,small,ital_cpcllo,NA,NA,NA,NA,NA,NA
2015-001606,27-Jan-15,20:07:37,31.25,2,medium,mediterraneo,large,pepperoni,NA,NA,NA,NA,NA,NA
2015-001607,27-Jan-15,20:09:27,50.15,3,small,hawaiian,medium,ital_cpcllo,small,brie_carre,NA,NA,NA,NA
2015-001608,27-Jan-15,20:10:32,12,1,small,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001609,27-Jan-15,20:17:48,36.75,2,large,mediterraneo,large,hawaiian,NA,NA,NA,NA,NA,NA
2015-001610,27-Jan-15,20:43:11,20.75,1,large,prsc_argla,NA,NA,NA,NA,NA,NA,NA,NA
2015-001611,27-Jan-15,21:03:04,57,4,medium,pep_msh_pep,small,classic_dlx,large,peppr_salami,small,pepperoni,NA,NA
2015-001612,27-Jan-15,21:03:29,36.75,2,medium,the_greek,large,spicy_ital,NA,NA,NA,NA,NA,NA
2015-001613,27-Jan-15,21:05:59,62.7,4,medium,ital_cpcllo,large,four_cheese,small,veggie_veg,medium,southw_ckn,NA,NA
2015-001614,27-Jan-15,22:10:01,28,2,medium,napolitana,small,big_meat,NA,NA,NA,NA,NA,NA
2015-001615,27-Jan-15,22:11:38,16,1,medium,napolitana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001616,27-Jan-15,22:22:25,22.25,2,small,spinach_supr,small,pepperoni,NA,NA,NA,NA,NA,NA
2015-001617,27-Jan-15,22:25:26,34.45,2,large,four_cheese,medium,peppr_salami,NA,NA,NA,NA,NA,NA
2015-001618,28-Jan-15,11:28:33,57.5,4,small,sicilian,large,ckn_pesto,medium,pepperoni,small,big_meat,NA,NA
2015-001619,28-Jan-15,11:36:34,32.75,2,small,classic_dlx,large,bbq_ckn,NA,NA,NA,NA,NA,NA
2015-001620,28-Jan-15,11:38:50,41.5,2,large,peppr_salami,large,spicy_ital,NA,NA,NA,NA,NA,NA
2015-001621,28-Jan-15,11:43:54,12,1,small,big_meat,NA,NA,NA,NA,NA,NA,NA,NA
2015-001622,28-Jan-15,11:49:42,44.4,2,large,spicy_ital,small,brie_carre,NA,NA,NA,NA,NA,NA
2015-001623,28-Jan-15,11:50:41,16.5,1,medium,ital_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001624,28-Jan-15,11:55:46,16.75,1,medium,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001625,28-Jan-15,11:58:42,20.75,1,large,ital_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001626,28-Jan-15,12:04:16,10.5,1,small,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001627,28-Jan-15,12:09:40,20.75,1,large,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001628,28-Jan-15,12:16:39,57.599999999999994,3,large,four_cheese,medium,spinach_fet,small,brie_carre,NA,NA,NA,NA
2015-001629,28-Jan-15,12:17:09,53.5,3,large,thai_ckn,small,classic_dlx,large,peppr_salami,NA,NA,NA,NA
2015-001630,28-Jan-15,12:19:50,43,3,small,green_garden,medium,pepperoni,large,five_cheese,NA,NA,NA,NA
2015-001631,28-Jan-15,12:20:11,32.25,2,small,classic_dlx,large,veggie_veg,NA,NA,NA,NA,NA,NA
2015-001632,28-Jan-15,12:20:31,50.25,3,small,spinach_fet,large,pep_msh_pep,large,spicy_ital,NA,NA,NA,NA
2015-001633,28-Jan-15,12:45:52,45.25,3,medium,sicilian,medium,pepperoni,medium,spin_pesto,NA,NA,NA,NA
2015-001634,28-Jan-15,12:47:43,12,1,small,green_garden,NA,NA,NA,NA,NA,NA,NA,NA
2015-001635,28-Jan-15,13:07:37,12,1,small,big_meat,NA,NA,NA,NA,NA,NA,NA,NA
2015-001636,28-Jan-15,13:07:52,12,1,small,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001637,28-Jan-15,13:21:08,45,3,small,sicilian,small,classic_dlx,large,bbq_ckn,NA,NA,NA,NA
2015-001638,28-Jan-15,13:34:25,73.75,4,x-large,the_greek,medium,mexicana,large,spinach_fet,small,ital_cpcllo,NA,NA
2015-001639,28-Jan-15,13:37:57,173.5,10,large,bbq_ckn,large,bbq_ckn,medium,peppr_salami,medium,hawaiian,small,hawaiian
2015-001640,28-Jan-15,13:45:42,12,1,small,spinach_fet,NA,NA,NA,NA,NA,NA,NA,NA
2015-001641,28-Jan-15,14:21:48,31.25,2,large,pepperoni,medium,classic_dlx,NA,NA,NA,NA,NA,NA
2015-001642,28-Jan-15,14:26:49,74.25,4,large,soppressata,large,cali_ckn,medium,classic_dlx,medium,southw_ckn,NA,NA
2015-001643,28-Jan-15,14:46:45,45.5,3,medium,cali_ckn,small,napolitana,medium,ckn_alfredo,NA,NA,NA,NA
2015-001644,28-Jan-15,15:01:14,58,3,medium,bbq_ckn,large,bbq_ckn,large,classic_dlx,NA,NA,NA,NA
2015-001645,28-Jan-15,15:16:01,16,1,medium,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001646,28-Jan-15,15:28:30,61.75,3,large,ital_cpcllo,large,napolitana,large,bbq_ckn,NA,NA,NA,NA
2015-001647,28-Jan-15,15:29:24,14.75,1,medium,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001648,28-Jan-15,15:43:15,70,4,medium,ital_supr,medium,spicy_ital,large,mexicana,medium,southw_ckn,NA,NA
2015-001649,28-Jan-15,16:26:11,20.25,1,large,calabrese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001650,28-Jan-15,16:35:45,70.25,4,large,cali_ckn,medium,ital_cpcllo,large,bbq_ckn,small,southw_ckn,NA,NA
2015-001651,28-Jan-15,16:40:16,16.75,1,medium,ital_veggie,NA,NA,NA,NA,NA,NA,NA,NA
2015-001652,28-Jan-15,16:56:19,36.75,2,medium,veggie_veg,large,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001653,28-Jan-15,17:28:53,32.25,2,small,big_meat,large,mexicana,NA,NA,NA,NA,NA,NA
2015-001654,28-Jan-15,17:31:36,41,2,large,spicy_ital,large,sicilian,NA,NA,NA,NA,NA,NA
2015-001655,28-Jan-15,18:15:14,54,3,medium,bbq_ckn,large,soppressata,medium,spicy_ital,NA,NA,NA,NA
2015-001656,28-Jan-15,18:15:57,70.25,4,medium,the_greek,large,spinach_fet,large,hawaiian,large,pep_msh_pep,NA,NA
2015-001657,28-Jan-15,18:24:14,41,2,large,spinach_fet,large,bbq_ckn,NA,NA,NA,NA,NA,NA
2015-001658,28-Jan-15,18:44:20,32.75,2,small,classic_dlx,large,soppressata,NA,NA,NA,NA,NA,NA
2015-001659,28-Jan-15,18:48:06,68.25,4,large,sicilian,large,five_cheese,large,pep_msh_pep,small,ital_cpcllo,NA,NA
2015-001660,28-Jan-15,19:00:12,12,1,small,big_meat,NA,NA,NA,NA,NA,NA,NA,NA
2015-001661,28-Jan-15,19:05:34,37.25,2,medium,ckn_alfredo,large,napolitana,NA,NA,NA,NA,NA,NA
2015-001662,28-Jan-15,19:54:25,20.5,1,large,napolitana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001663,28-Jan-15,20:46:18,74.75,4,large,thai_ckn,medium,ital_veggie,medium,sicilian,large,ital_veggie,NA,NA
2015-001664,28-Jan-15,21:09:10,16,1,medium,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001665,28-Jan-15,21:24:32,37,2,large,thai_ckn,medium,sicilian,NA,NA,NA,NA,NA,NA
2015-001666,28-Jan-15,21:28:58,12.25,1,small,sicilian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001667,28-Jan-15,21:41:42,12,1,small,napolitana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001668,28-Jan-15,22:28:44,43.75,3,large,hawaiian,large,pepperoni,small,big_meat,NA,NA,NA,NA
2015-001669,29-Jan-15,11:43:36,20.75,1,large,ckn_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001670,29-Jan-15,11:52:11,80.25,4,large,southw_ckn,large,veggie_veg,large,spicy_ital,large,five_cheese,NA,NA
2015-001671,29-Jan-15,11:55:01,33.5,2,large,bbq_ckn,small,cali_ckn,NA,NA,NA,NA,NA,NA
2015-001672,29-Jan-15,12:14:46,20.75,1,large,spin_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001673,29-Jan-15,12:19:02,16,1,medium,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001674,29-Jan-15,12:26:17,18.5,1,large,five_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001675,29-Jan-15,12:26:53,55.75,4,medium,hawaiian,small,spicy_ital,small,pepperoni,large,sicilian,NA,NA
2015-001676,29-Jan-15,12:39:31,17.95,1,large,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001677,29-Jan-15,12:45:39,20.75,1,large,ckn_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001678,29-Jan-15,13:06:51,9.75,1,small,pepperoni,NA,NA,NA,NA,NA,NA,NA,NA
2015-001679,29-Jan-15,13:08:52,16.25,1,medium,calabrese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001680,29-Jan-15,13:10:44,25.5,1,x-large,the_greek,NA,NA,NA,NA,NA,NA,NA,NA
2015-001681,29-Jan-15,13:23:39,37.5,2,large,bbq_ckn,medium,cali_ckn,NA,NA,NA,NA,NA,NA
2015-001682,29-Jan-15,13:27:10,32,2,medium,bbq_ckn,large,pepperoni,NA,NA,NA,NA,NA,NA
2015-001683,29-Jan-15,13:27:41,20.25,1,large,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001684,29-Jan-15,13:33:16,96.25,6,small,sicilian,large,soppressata,large,thai_ckn,small,big_meat,small,pepperoni
2015-001685,29-Jan-15,13:36:52,272.75,15,large,napolitana,medium,ital_supr,large,sicilian,small,mediterraneo,medium,peppr_salami
2015-001686,29-Jan-15,13:37:50,67.5,4,large,five_cheese,small,veggie_veg,medium,prsc_argla,large,ital_cpcllo,NA,NA
2015-001687,29-Jan-15,13:39:42,62.25,3,large,peppr_salami,large,thai_ckn,large,peppr_salami,NA,NA,NA,NA
2015-001688,29-Jan-15,13:42:20,9.75,1,small,pepperoni,NA,NA,NA,NA,NA,NA,NA,NA
2015-001689,29-Jan-15,13:51:07,20.25,1,large,spinach_fet,NA,NA,NA,NA,NA,NA,NA,NA
2015-001690,29-Jan-15,13:55:35,14.75,1,medium,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001691,29-Jan-15,14:13:32,16,1,medium,ital_cpcllo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001692,29-Jan-15,14:24:36,12.75,1,small,ital_veggie,NA,NA,NA,NA,NA,NA,NA,NA
2015-001693,29-Jan-15,14:28:24,12.75,1,small,ital_veggie,NA,NA,NA,NA,NA,NA,NA,NA
2015-001694,29-Jan-15,14:39:52,20.75,1,large,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001695,29-Jan-15,15:11:01,37,2,large,thai_ckn,medium,sicilian,NA,NA,NA,NA,NA,NA
2015-001696,29-Jan-15,15:26:55,41,2,large,bbq_ckn,large,mexicana,NA,NA,NA,NA,NA,NA
2015-001697,29-Jan-15,16:01:52,28.5,2,medium,classic_dlx,small,prsc_argla,NA,NA,NA,NA,NA,NA
2015-001698,29-Jan-15,16:04:23,57.75,3,large,ital_supr,medium,sicilian,large,prsc_argla,NA,NA,NA,NA
2015-001699,29-Jan-15,16:05:53,20.75,1,large,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001700,29-Jan-15,16:07:41,20.25,1,large,calabrese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001701,29-Jan-15,16:40:57,16,1,medium,napolitana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001702,29-Jan-15,16:48:09,12.75,1,small,ckn_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001703,29-Jan-15,17:47:55,29.25,2,small,bbq_ckn,medium,prsc_argla,NA,NA,NA,NA,NA,NA
2015-001704,29-Jan-15,18:15:40,62,4,small,ckn_alfredo,small,veggie_veg,medium,soppressata,large,ital_supr,NA,NA
2015-001705,29-Jan-15,18:38:41,36.5,2,medium,mexicana,large,ital_cpcllo,NA,NA,NA,NA,NA,NA
2015-001706,29-Jan-15,18:44:29,40.5,2,large,mexicana,large,mexicana,NA,NA,NA,NA,NA,NA
2015-001707,29-Jan-15,18:45:58,31.25,2,large,pepperoni,medium,ital_cpcllo,NA,NA,NA,NA,NA,NA
2015-001708,29-Jan-15,18:53:35,16.5,1,medium,ital_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001709,29-Jan-15,18:55:40,58.75,3,x-large,the_greek,medium,bbq_ckn,medium,peppr_salami,NA,NA,NA,NA
2015-001710,29-Jan-15,18:58:20,40.75,3,medium,four_cheese,small,cali_ckn,medium,hawaiian,NA,NA,NA,NA
2015-001711,29-Jan-15,18:59:29,17.95,1,large,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001712,29-Jan-15,19:23:49,41.5,2,large,ital_supr,large,cali_ckn,NA,NA,NA,NA,NA,NA
2015-001713,29-Jan-15,19:32:08,12.75,1,small,ital_veggie,NA,NA,NA,NA,NA,NA,NA,NA
2015-001714,29-Jan-15,19:34:31,17.5,1,large,pep_msh_pep,NA,NA,NA,NA,NA,NA,NA,NA
2015-001715,29-Jan-15,19:36:45,62.25,4,large,hawaiian,large,five_cheese,small,veggie_veg,large,pepperoni,NA,NA
2015-001716,29-Jan-15,20:05:12,32.75,2,large,pep_msh_pep,large,pepperoni,NA,NA,NA,NA,NA,NA
2015-001717,29-Jan-15,20:15:35,18.5,1,large,five_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001718,29-Jan-15,20:15:51,58.5,4,small,prsc_argla,large,spicy_ital,small,cali_ckn,small,spin_pesto,NA,NA
2015-001719,29-Jan-15,20:23:41,12.75,1,small,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001720,29-Jan-15,20:37:53,32.25,2,large,mexicana,small,the_greek,NA,NA,NA,NA,NA,NA
2015-001721,29-Jan-15,20:38:52,37.5,2,large,thai_ckn,medium,bbq_ckn,NA,NA,NA,NA,NA,NA
2015-001722,29-Jan-15,20:41:46,20.75,1,large,ckn_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001723,29-Jan-15,20:50:55,23.65,1,small,brie_carre,NA,NA,NA,NA,NA,NA,NA,NA
2015-001724,29-Jan-15,21:04:42,12.5,1,small,spicy_ital,NA,NA,NA,NA,NA,NA,NA,NA
2015-001725,29-Jan-15,21:27:53,34,2,large,spin_pesto,medium,hawaiian,NA,NA,NA,NA,NA,NA
2015-001726,29-Jan-15,22:44:10,29.5,2,large,pep_msh_pep,small,classic_dlx,NA,NA,NA,NA,NA,NA
2015-001727,30-Jan-15,11:25:25,33.25,2,large,thai_ckn,medium,pepperoni,NA,NA,NA,NA,NA,NA
2015-001728,30-Jan-15,11:30:32,32.5,2,medium,prsc_argla,medium,mexicana,NA,NA,NA,NA,NA,NA
2015-001729,30-Jan-15,11:37:42,16,1,medium,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001730,30-Jan-15,11:39:14,47.75,3,large,ital_supr,medium,prsc_argla,small,hawaiian,NA,NA,NA,NA
2015-001731,30-Jan-15,12:17:29,12.25,1,small,sicilian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001732,30-Jan-15,12:20:46,49.25,3,medium,prsc_argla,large,bbq_ckn,small,big_meat,NA,NA,NA,NA
2015-001733,30-Jan-15,12:26:56,20.5,1,large,ital_cpcllo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001734,30-Jan-15,12:36:42,216.2,13,small,thai_ckn,large,cali_ckn,small,spicy_ital,large,four_cheese,small,big_meat
2015-001735,30-Jan-15,12:59:38,16.75,1,medium,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001736,30-Jan-15,13:34:18,12.5,1,medium,pepperoni,NA,NA,NA,NA,NA,NA,NA,NA
2015-001737,30-Jan-15,13:41:21,49.75,3,medium,ckn_pesto,medium,calabrese,medium,ckn_alfredo,NA,NA,NA,NA
2015-001738,30-Jan-15,13:46:49,60.5,4,small,hawaiian,medium,ital_veggie,medium,bbq_ckn,medium,ital_supr,NA,NA
2015-001739,30-Jan-15,13:49:56,33.5,2,large,bbq_ckn,small,bbq_ckn,NA,NA,NA,NA,NA,NA
2015-001740,30-Jan-15,14:14:17,16.75,1,medium,ckn_alfredo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001741,30-Jan-15,14:19:34,12.25,1,small,sicilian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001742,30-Jan-15,14:23:30,18.5,1,large,five_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001743,30-Jan-15,14:25:35,12.5,1,small,soppressata,NA,NA,NA,NA,NA,NA,NA,NA
2015-001744,30-Jan-15,14:26:51,53.5,3,medium,classic_dlx,large,peppr_salami,medium,bbq_ckn,NA,NA,NA,NA
2015-001745,30-Jan-15,14:43:16,68.65,4,small,spinach_supr,small,green_garden,large,classic_dlx,small,brie_carre,NA,NA
2015-001746,30-Jan-15,15:07:16,12,1,small,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001747,30-Jan-15,15:17:51,38,2,x-large,the_greek,medium,pepperoni,NA,NA,NA,NA,NA,NA
2015-001748,30-Jan-15,15:32:57,12.75,1,small,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001749,30-Jan-15,16:02:56,50.5,3,small,spin_pesto,small,spinach_supr,x-large,the_greek,NA,NA,NA,NA
2015-001750,30-Jan-15,16:12:42,36.75,2,large,bbq_ckn,medium,mediterraneo,NA,NA,NA,NA,NA,NA
2015-001751,30-Jan-15,16:49:58,31.5,2,medium,cali_ckn,medium,four_cheese,NA,NA,NA,NA,NA,NA
2015-001752,30-Jan-15,16:51:01,33.25,2,medium,ital_veggie,medium,spicy_ital,NA,NA,NA,NA,NA,NA
2015-001753,30-Jan-15,16:53:40,33.25,2,large,cali_ckn,small,spinach_supr,NA,NA,NA,NA,NA,NA
2015-001754,30-Jan-15,17:11:32,67,4,medium,ckn_alfredo,medium,bbq_ckn,large,southw_ckn,small,ital_veggie,NA,NA
2015-001755,30-Jan-15,17:22:31,31,2,small,hawaiian,large,the_greek,NA,NA,NA,NA,NA,NA
2015-001756,30-Jan-15,17:30:17,12,1,small,mediterraneo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001757,30-Jan-15,17:32:30,36.5,2,medium,classic_dlx,large,ital_cpcllo,NA,NA,NA,NA,NA,NA
2015-001758,30-Jan-15,17:38:25,28.75,2,medium,southw_ckn,small,veggie_veg,NA,NA,NA,NA,NA,NA
2015-001759,30-Jan-15,17:49:25,73.5,4,medium,spinach_fet,large,ital_supr,medium,prsc_argla,large,mexicana,NA,NA
2015-001760,30-Jan-15,18:00:46,12,1,small,green_garden,NA,NA,NA,NA,NA,NA,NA,NA
2015-001761,30-Jan-15,18:02:30,16,1,medium,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001762,30-Jan-15,18:14:18,16,1,medium,ital_cpcllo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001763,30-Jan-15,18:24:28,17.95,1,large,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001764,30-Jan-15,18:24:57,46,3,small,spin_pesto,large,soppressata,small,ital_veggie,NA,NA,NA,NA
2015-001765,30-Jan-15,18:32:30,33,2,small,ital_veggie,large,mexicana,NA,NA,NA,NA,NA,NA
2015-001766,30-Jan-15,18:50:13,16,1,medium,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001767,30-Jan-15,19:03:49,67.75,4,medium,ital_supr,medium,cali_ckn,large,five_cheese,medium,classic_dlx,NA,NA
2015-001768,30-Jan-15,19:28:42,20.75,1,large,ckn_alfredo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001769,30-Jan-15,19:28:51,34,2,medium,hawaiian,large,prsc_argla,NA,NA,NA,NA,NA,NA
2015-001770,30-Jan-15,19:31:17,16.75,1,medium,ckn_alfredo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001771,30-Jan-15,19:46:17,32,2,medium,classic_dlx,medium,spinach_fet,NA,NA,NA,NA,NA,NA
2015-001772,30-Jan-15,19:57:11,12.75,1,small,ital_veggie,NA,NA,NA,NA,NA,NA,NA,NA
2015-001773,30-Jan-15,20:06:40,49.25,4,small,spinach_supr,small,big_meat,small,thai_ckn,small,classic_dlx,NA,NA
2015-001774,30-Jan-15,20:07:05,20.75,1,large,prsc_argla,NA,NA,NA,NA,NA,NA,NA,NA
2015-001775,30-Jan-15,20:07:17,16.5,1,medium,peppr_salami,NA,NA,NA,NA,NA,NA,NA,NA
2015-001776,30-Jan-15,20:09:16,44,3,medium,four_cheese,medium,thai_ckn,small,spin_pesto,NA,NA,NA,NA
2015-001777,30-Jan-15,20:11:18,20.25,1,large,sicilian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001778,30-Jan-15,20:26:02,10.5,1,small,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001779,30-Jan-15,20:27:12,16.25,1,medium,calabrese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001780,30-Jan-15,20:54:47,20.75,1,large,peppr_salami,NA,NA,NA,NA,NA,NA,NA,NA
2015-001781,30-Jan-15,21:05:03,41,2,large,calabrese,large,bbq_ckn,NA,NA,NA,NA,NA,NA
2015-001782,30-Jan-15,21:05:29,32.75,2,medium,bbq_ckn,medium,napolitana,NA,NA,NA,NA,NA,NA
2015-001783,30-Jan-15,21:05:39,14.75,1,medium,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001784,30-Jan-15,21:06:05,68.25,4,large,ital_veggie,medium,spicy_ital,medium,classic_dlx,medium,four_cheese,NA,NA
2015-001785,30-Jan-15,21:08:02,30.5,2,small,classic_dlx,large,five_cheese,NA,NA,NA,NA,NA,NA
2015-001786,30-Jan-15,21:20:25,41.25,2,large,the_greek,large,cali_ckn,NA,NA,NA,NA,NA,NA
2015-001787,30-Jan-15,21:25:54,47.75,3,small,veggie_veg,large,ital_cpcllo,large,pepperoni,NA,NA,NA,NA
2015-001788,30-Jan-15,21:35:08,41.5,2,large,spinach_supr,large,peppr_salami,NA,NA,NA,NA,NA,NA
2015-001789,30-Jan-15,21:49:27,47.5,3,small,spinach_supr,large,sicilian,medium,four_cheese,NA,NA,NA,NA
2015-001790,30-Jan-15,22:07:03,16.5,1,medium,spicy_ital,NA,NA,NA,NA,NA,NA,NA,NA
2015-001791,30-Jan-15,22:46:02,69.75,4,large,thai_ckn,medium,four_cheese,medium,cali_ckn,large,pep_msh_pep,NA,NA
2015-001792,31-Jan-15,11:31:03,54,3,x-large,the_greek,small,spinach_supr,medium,mexicana,NA,NA,NA,NA
2015-001793,31-Jan-15,11:44:04,47.25,3,medium,four_cheese,medium,veggie_veg,medium,peppr_salami,NA,NA,NA,NA
2015-001794,31-Jan-15,11:56:54,20.75,1,large,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001795,31-Jan-15,13:21:53,202.95,12,large,bbq_ckn,large,mexicana,medium,bbq_ckn,small,classic_dlx,small,soppressata
2015-001796,31-Jan-15,13:31:47,104.45,6,large,four_cheese,large,napolitana,medium,cali_ckn,medium,soppressata,small,ital_cpcllo
2015-001797,31-Jan-15,13:40:00,37.25,2,large,napolitana,medium,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001798,31-Jan-15,14:03:30,20.75,1,large,ckn_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001799,31-Jan-15,14:07:32,12.5,1,small,peppr_salami,NA,NA,NA,NA,NA,NA,NA,NA
2015-001800,31-Jan-15,14:17:39,16.5,1,medium,spinach_supr,NA,NA,NA,NA,NA,NA,NA,NA
